order_id,product_category,price_inr,discount_pct,payment_method,customer_tenure_days,num_previous_orders,num_previous_returns,delivery_distance_km,delivery_days,is_weekend_order,rating_given,returned
2937,Electronics,24075,18.8,COD,10,1,0,237.9,6,1,4,0
2938,Apparel,505,24.1,COD,1785,39,3,421.7,3,0,3,0
2939,Apparel,1803,0,Prepaid_Card,249,7,1,104.5,4,1,5,0
2940,Apparel,781,26.2,Wallet,68,0,0,348.8,4,1,4,0
2941,Beauty,1480,32.8,COD,293,2,0,477.2,3,0,3,0
2942,Apparel,2050,24.2,COD,487,5,1,283.5,3,1,3,0
2943,Footwear,3097,27.2,COD,1089,24,1,76.4,4,1,1,1
2944,Apparel,721,21.3,Prepaid_UPI,154,5,1,365.2,1,1,4,0
2945,Apparel,1834,0,Prepaid_UPI,306,7,1,497.3,7,1,5,0
2946,Electronics,20537,46.9,Prepaid_UPI,46,3,1,198.5,4,0,3,0
2947,Electronics,1777,16.5,COD,103,4,0,90.7,3,0,3,1
2948,Footwear,2447,12.7,Prepaid_UPI,124,6,0,288.3,1,1,2,0
2949,Beauty,2059,42.4,Prepaid_Card,1,0,0,233.1,6,0,3,0
2950,Footwear,2220,36.7,COD,287,7,0,110.9,2,1,3,0
2951,Apparel,1765,26.1,COD,68,1,0,358.3,6,0,5,0
2952,Footwear,3322,33.5,Prepaid_Card,232,5,0,293.4,3,1,5,0
2953,Apparel,1222,4.7,COD,767,14,2,229,5,1,2,0
2954,Beauty,910,20.8,Wallet,153,6,1,212.8,2,0,1,0
2955,Electronics,33022,41.4,Prepaid_Card,3,0,0,289.9,4,0,3,0
2956,Electronics,17359,11.8,COD,277,5,1,120.5,4,1,5,1
2957,Apparel,706,7,Prepaid_UPI,576,12,3,420.5,5,0,2,0
2958,Apparel,978,23.2,Prepaid_Card,968,19,1,479,6,1,4,0
2959,Apparel,1978,23.5,COD,51,1,0,214.3,6,1,1,1
2960,Beauty,816,31.7,Prepaid_Card,835,20,2,190.4,8,1,5,0
2961,Footwear,1440,1.3,COD,852,18,3,139.2,1,1,1,1
2962,Beauty,464,0,COD,480,13,5,95.4,9,0,2,0
2963,Apparel,499,35.8,Prepaid_UPI,303,6,1,177.1,7,1,2,1
2964,Home,7821,5.8,Prepaid_Card,390,6,1,252.5,4,1,2,0
2965,Apparel,1366,12.9,COD,54,4,1,366.5,7,1,4,1
2966,Home,5918,0,COD,1164,26,1,105.6,8,0,,1
2967,Electronics,35056,37.3,Prepaid_Card,816,20,1,220.3,7,0,1,1
2968,Apparel,1034,27.3,COD,246,7,2,229.2,2,1,1,0
2969,Home,6452,26.7,Wallet,101,0,0,319,5,0,1,0
2970,Apparel,2131,26.6,Prepaid_Card,2218,48,2,164.4,6,1,3,1
2971,Electronics,33689,0,Prepaid_UPI,286,8,1,518.6,4,1,1,0
2972,Home,5780,7.2,COD,411,13,1,410.6,5,1,,1
2973,Apparel,1178,15.2,Prepaid_UPI,1411,31,2,266.8,6,0,4,0
2974,Beauty,2127,10.8,COD,64,0,0,487.9,2,1,4,0
2975,Electronics,5091,17.9,COD,275,9,1,330,7,1,,0
2976,Footwear,3499,25.7,COD,445,9,1,453.5,5,0,,0
2977,Home,3087,37.1,COD,200,5,0,389.3,4,1,2,0
2978,Home,4658,0,Wallet,311,6,0,304.4,3,1,5,0
2979,Home,7176,21.9,Prepaid_UPI,669,15,6,311.2,4,0,4,0
2980,Footwear,2920,32.7,Prepaid_Card,24,0,0,272.4,7,1,5,0
2981,Home,497,8.1,Prepaid_Card,72,1,0,780.7,5,1,4,1
2982,Apparel,1701,19.1,Prepaid_Card,263,5,0,424.3,6,0,2,0
2983,Apparel,2072,29,Prepaid_Card,631,15,0,258.5,4,1,3,0
2984,Home,5243,22.2,Prepaid_UPI,125,3,1,507.7,5,1,5,1
2985,Apparel,1951,32.1,Prepaid_Card,189,6,1,163.2,1,1,4,0
2986,Apparel,1886,23.4,Prepaid_UPI,510,10,1,280.4,5,0,1,0
2987,Apparel,1950,17.3,COD,116,2,0,165.7,4,1,2,1
2988,Home,2950,4.4,Wallet,828,20,4,246.8,5,0,4,0
2989,Apparel,1253,25.7,COD,499,13,2,196.3,1,1,3,1
2990,Home,6830,23.5,COD,286,3,1,256.3,10,0,,0
2991,Footwear,4142,7.1,Prepaid_UPI,247,6,2,163.6,5,0,3,1
2992,Footwear,1087,30.7,COD,186,3,1,284.9,6,1,2,0
2993,Apparel,727,41,COD,201,6,1,99.5,5,0,2,1
2994,Home,2971,12.1,COD,655,18,1,207.8,4,0,5,0
2995,Home,6231,11.1,Prepaid_Card,8,0,0,175.2,5,1,3,0
2996,Electronics,39524,10.5,Wallet,404,8,1,30.9,7,0,,0
2997,Home,4768,0,Prepaid_UPI,1102,25,3,438.5,5,1,5,0
2998,Apparel,604,52.1,Prepaid_Card,977,22,4,602.7,6,1,3,0
2999,Beauty,864,15.3,Wallet,312,9,2,318.1,6,1,4,0
3000,Apparel,1943,9.1,Prepaid_Card,66,2,1,240.4,6,0,4,0
3001,Footwear,1890,5.1,Prepaid_UPI,96,1,0,175.2,9,1,2,0
3002,Home,1092,16.2,COD,258,4,0,278.7,5,1,2,1
3003,Apparel,944,11.6,Prepaid_Card,107,0,0,363.9,4,0,3,1
3004,Footwear,3727,43.6,COD,55,0,0,428.5,4,0,1,0
3005,Apparel,1288,3.3,COD,42,0,0,368,5,1,2,1
3006,Footwear,1186,0,Prepaid_UPI,256,6,1,160,2,1,4,0
3007,Home,2707,30.3,COD,770,17,5,186.8,8,0,2,1
3008,Apparel,2116,20.4,Prepaid_Card,289,5,0,121.5,4,0,1,0
3009,Apparel,1178,18.7,Prepaid_UPI,366,6,2,147.7,4,1,5,0
3010,Footwear,2266,30.4,COD,15,0,0,361.1,2,0,2,0
3011,Apparel,676,24.1,Prepaid_Card,186,3,0,237.8,5,1,4,0
3012,Footwear,1718,21.3,Prepaid_UPI,138,2,0,369.7,2,1,1,0
3013,Footwear,3759,0.9,Prepaid_UPI,455,11,0,405.3,1,1,5,0
3014,Home,6354,0,COD,34,3,0,263.2,3,0,4,0
3015,Apparel,1184,11.5,Wallet,456,8,0,380.8,4,1,4,0
3016,Home,7181,5.7,Prepaid_UPI,80,4,1,210.8,3,0,2,0
3017,Beauty,1044,26,Prepaid_Card,27,2,0,267.5,5,0,4,0
3018,Apparel,1956,0,COD,220,5,0,97.2,7,1,4,0
3019,Electronics,2583,15.3,Prepaid_UPI,266,9,1,203.1,5,1,4,1
3020,Apparel,1025,19.4,Prepaid_UPI,467,10,1,150.2,1,0,3,0
3021,Electronics,38652,21.4,COD,15,1,0,82.3,4,1,3,1
3022,Footwear,4105,28,Wallet,414,9,1,296.5,6,1,3,0
3023,Electronics,34331,17.1,Wallet,219,5,0,223,4,1,3,0
3024,Home,5458,12,Prepaid_Card,1464,33,2,190.8,5,0,,0
3025,Apparel,1868,40.7,Prepaid_UPI,565,13,3,196.6,5,1,,0
3026,Apparel,1674,17.2,Prepaid_Card,710,17,3,104.3,2,1,3,0
3027,Apparel,858,43.3,Prepaid_UPI,1222,26,1,340.2,7,0,5,0
3028,Footwear,2365,17.1,Prepaid_UPI,545,11,0,339.7,4,0,2,0
3029,Home,5387,21.8,COD,119,1,0,159,4,0,,0
3030,Electronics,26946,19.9,COD,833,18,1,117.2,5,1,5,1
3031,Footwear,4040,25.5,COD,825,20,4,298.5,1,1,4,1
3032,Apparel,1253,15.7,Wallet,297,6,1,532.7,7,0,2,1
3033,Apparel,720,23.4,COD,29,2,1,247.7,2,1,1,1
3034,Apparel,786,45,Prepaid_UPI,108,3,0,364.9,8,0,,0
3035,Beauty,2138,37.7,Prepaid_Card,75,1,0,184.4,7,1,4,1
3036,Home,367,37.8,COD,135,6,1,273.6,2,0,,0
3037,Home,6992,1.9,Wallet,428,11,1,54.5,5,1,4,0
3038,Apparel,500,4.3,Prepaid_Card,68,2,0,174.7,2,1,4,1
3039,Apparel,1105,25.3,COD,4,0,0,115.1,2,0,,0
3040,Home,6461,33.6,COD,1001,22,7,668,1,1,3,0
3041,Electronics,19054,14.2,COD,56,0,0,238.4,6,1,4,1
3042,Beauty,2083,11.5,COD,138,1,0,854.9,3,0,2,0
3043,Footwear,901,42.9,COD,94,3,0,236.9,6,1,2,0
3044,Electronics,23606,32.3,Prepaid_Card,286,3,0,296,5,1,4,0
3045,Footwear,2830,37.9,COD,127,1,0,221.6,2,0,2,0
3046,Beauty,2244,15.4,COD,233,4,0,190.2,6,0,,1
3047,Electronics,5301,14.2,COD,32,7,1,290.3,6,1,3,0
3048,Home,2907,36.2,COD,310,8,1,355.6,3,0,1,0
3049,Beauty,1699,18.1,Wallet,82,4,0,136.4,7,0,,0
3050,Apparel,2164,12.8,COD,171,2,1,187.5,4,0,,0
3051,Footwear,3893,8.3,COD,229,6,0,94.3,3,1,4,0
3052,Apparel,1924,14.3,Prepaid_Card,180,0,0,70.9,4,1,1,0
3053,Home,4282,35.1,Wallet,280,6,0,355.4,4,0,1,0
3054,Footwear,2757,0,Prepaid_UPI,698,17,6,334.2,1,1,5,0
3055,Home,6911,31.4,Prepaid_UPI,137,0,0,211.5,1,0,1,1
3056,Electronics,39290,11.4,Wallet,337,8,1,334.5,8,1,4,0
3057,Home,6478,18.8,Prepaid_Card,275,7,0,364.4,7,1,4,0
3058,Apparel,1873,19.8,Wallet,420,8,1,436.4,8,0,2,0
3059,Apparel,1983,18.7,COD,67,0,0,56.2,6,0,2,1
3060,Apparel,605,17.7,Prepaid_UPI,257,4,1,242.8,4,1,1,0
3061,Home,2553,15.3,Prepaid_UPI,57,1,0,115.9,4,1,5,0
3062,Electronics,43954,13.4,Wallet,369,8,1,148.3,3,0,2,0
3063,Apparel,1381,41.8,Prepaid_Card,66,2,0,140.6,6,0,5,1
3064,Footwear,1206,22.4,Prepaid_UPI,84,1,0,283.4,6,1,4,0
3065,Electronics,23234,20.1,COD,174,7,1,169.5,4,0,1,0
3066,Electronics,29485,12.3,Prepaid_Card,286,10,0,55.8,5,1,5,0
3067,Electronics,37476,15.9,COD,155,4,1,311.3,7,0,5,1
3068,Apparel,1862,12.4,Prepaid_Card,455,9,1,114.1,4,0,4,0
3069,Footwear,697,33.5,Prepaid_UPI,63,0,0,117.8,2,0,5,1
3070,Electronics,21064,10.7,COD,351,8,1,921.4,6,1,,0
3071,Apparel,437,0,COD,510,12,1,497.7,2,1,4,0
3072,Beauty,2237,22.9,COD,440,9,0,169.8,3,0,1,1
3073,Footwear,1196,17.8,Prepaid_UPI,224,4,0,129.4,5,0,3,0
3074,Footwear,2999,13.2,Prepaid_UPI,521,12,2,347.2,6,1,2,0
3075,Footwear,2782,35.7,Prepaid_UPI,196,4,1,1048,5,0,2,0
3076,Beauty,1620,0,COD,32,0,0,565,2,1,4,1
3077,Electronics,25878,45.6,Prepaid_UPI,157,4,1,365.4,11,1,5,0
3078,Home,5810,37.8,Prepaid_UPI,208,3,1,562.5,3,0,2,0
3079,Home,5121,12.6,COD,5,0,0,320.9,6,0,1,0
3080,Apparel,563,15.2,COD,232,5,1,541.4,3,0,5,0
3081,Apparel,1060,29.6,Prepaid_Card,24,0,0,155,2,0,4,0
3082,Apparel,1384,30,COD,633,13,2,430.4,5,0,1,0
3083,Home,2804,12.5,COD,14,2,0,229.8,4,0,3,0
3084,Footwear,3541,0,COD,206,4,0,359,5,0,,0
3085,Footwear,1772,53.7,COD,373,12,1,577.6,3,0,,0
3086,Apparel,1892,36.3,COD,728,17,0,201.6,5,0,3,0
3087,Apparel,664,24.4,COD,157,2,0,148.3,3,1,,0
3088,Electronics,34899,24.6,Prepaid_UPI,215,7,1,452.4,7,1,5,0
3089,Home,1713,31.3,Prepaid_Card,98,1,0,280.2,5,1,2,0
3090,Beauty,1391,33.1,Prepaid_Card,404,13,1,55.1,4,1,1,0
3091,Footwear,1782,0,Prepaid_UPI,101,3,0,296,4,1,3,0
3092,Beauty,1648,16.7,Prepaid_Card,383,10,3,144.5,4,0,1,0
3093,Footwear,1351,15.2,COD,362,8,0,345.3,5,0,4,0
3094,Beauty,2019,19.6,COD,886,20,3,405.1,8,0,3,0
3095,Electronics,26323,33.6,COD,249,5,0,170.2,3,0,3,0
3096,Apparel,2123,0,Prepaid_Card,124,1,0,227.9,5,0,4,0
3097,Apparel,1681,1.8,Prepaid_Card,129,4,1,171.5,3,1,5,0
3098,Electronics,27804,11.8,COD,1386,33,5,327.6,1,1,1,0
3099,Apparel,1892,24.3,Prepaid_Card,132,1,0,495.4,6,0,1,1
3100,Apparel,795,34.5,Wallet,396,12,1,18.4,7,0,,0
3101,Beauty,1637,46.5,COD,525,13,4,181.8,5,0,5,1
3102,Apparel,1103,17.7,Prepaid_Card,829,18,2,658,10,0,5,0
3103,Beauty,1898,34.5,Prepaid_Card,239,4,0,217.5,4,1,1,0
3104,Footwear,598,32.7,Prepaid_UPI,1538,38,5,281.4,3,1,1,0
3105,Home,3593,30.1,Prepaid_UPI,111,4,1,870.8,7,0,2,0
3106,Home,5318,21.6,Prepaid_UPI,213,7,3,616,7,0,5,0
3107,Electronics,21376,16,COD,519,11,3,337,7,1,5,1
3108,Home,2132,6,Prepaid_Card,981,23,0,222.3,2,1,5,0
3109,Apparel,1236,5,Prepaid_UPI,79,2,0,399,3,1,2,1
3110,Beauty,2147,27.2,COD,684,15,5,170.2,1,1,2,1
3111,Apparel,772,21.2,Wallet,145,3,1,177.3,9,0,2,1
3112,Apparel,1061,15.8,COD,245,8,0,113.9,2,1,5,0
3113,Home,7926,32,Prepaid_Card,344,11,2,158.3,2,0,1,0
3114,Home,7329,19,Prepaid_Card,1131,25,6,219.7,4,1,3,0
3115,Electronics,2688,8.3,Prepaid_Card,1102,22,3,321.5,5,1,1,0
3116,Home,4384,18,Prepaid_UPI,365,11,3,340.3,6,0,5,0
3117,Apparel,518,34.3,COD,400,12,1,204.7,4,0,2,1
3118,Home,7414,6.6,Prepaid_Card,2135,48,4,285.3,3,1,,0
3119,Apparel,1195,25.1,Prepaid_Card,496,15,1,518.1,4,1,3,0
3120,Apparel,1153,21.2,Prepaid_UPI,465,11,1,386.1,3,1,2,0
3121,Apparel,891,10.6,Prepaid_Card,283,4,1,146,8,1,4,0
3122,Electronics,26114,17.6,Wallet,108,0,0,245.8,4,0,4,1
3123,Electronics,7551,0,Prepaid_UPI,132,0,0,478.3,6,1,5,0
3124,Electronics,36194,23.6,COD,397,9,2,161,4,1,4,0
3125,Apparel,1284,1.5,Prepaid_UPI,236,4,0,139.3,1,1,4,0
3126,Apparel,1420,38.1,Wallet,404,8,0,170.2,8,0,4,1
3127,Home,6774,20.6,COD,700,15,0,223.5,6,0,1,0
3128,Apparel,733,13.4,Prepaid_Card,69,3,0,144.5,5,0,4,0
3129,Home,1649,39.4,COD,70,0,0,174.6,1,1,,0
3130,Beauty,1139,6.5,Prepaid_Card,927,19,0,528.2,4,1,4,0
3131,Electronics,35632,10.8,COD,178,3,1,485.7,8,0,1,0
3132,Beauty,288,0,Prepaid_UPI,700,17,2,51.2,7,0,3,0
3133,Apparel,1831,41.6,COD,310,7,0,80.3,4,0,2,0
3134,Apparel,1301,50.1,Prepaid_Card,390,9,3,385.8,7,0,2,1
3135,Footwear,2747,0,COD,501,14,3,165.7,8,1,3,0
3136,Footwear,2758,9.8,Prepaid_UPI,292,12,1,134.5,4,1,5,0
3137,Footwear,725,23,Prepaid_Card,102,4,1,307.7,7,1,4,0
3138,Apparel,850,14.3,Prepaid_Card,416,10,2,357.1,7,1,5,1
3139,Footwear,3521,21.5,COD,1552,32,1,382.9,6,0,3,0
3140,Electronics,19257,20.2,COD,380,9,2,70.3,7,1,5,1
3141,Apparel,1409,28.1,Prepaid_Card,33,1,0,366,3,1,4,1
3142,Apparel,2101,7.6,Wallet,122,4,0,319.3,6,1,1,0
3143,Beauty,259,24.9,COD,729,15,1,213.1,4,0,4,0
3144,Apparel,1209,5.3,Prepaid_UPI,607,14,4,420.5,3,0,3,1
3145,Footwear,1945,15.8,COD,89,3,0,404.4,8,0,3,0
3146,Home,1120,0,Prepaid_UPI,506,15,5,451.8,4,1,2,0
3147,Footwear,4303,15.9,COD,130,6,0,139.9,5,1,1,1
3148,Home,7703,13.4,Prepaid_Card,745,19,2,135.5,5,0,5,0
3149,Footwear,1746,36.2,COD,175,5,2,888.5,1,0,2,0
3150,Apparel,2104,21.1,COD,310,6,1,453.1,4,0,2,0
3151,Apparel,463,23.8,COD,310,8,0,168.8,6,0,4,0
3152,Home,7853,21.7,COD,533,10,3,210.5,5,0,5,0
3153,Electronics,37814,0,Prepaid_Card,734,16,7,360.9,4,1,2,1
3154,Apparel,786,0,Wallet,352,11,1,389.1,5,0,5,0
3155,Apparel,1479,17.2,Prepaid_Card,124,4,0,67.4,7,0,1,0
3156,Electronics,36166,26.2,Wallet,382,9,2,301.6,1,0,5,0
3157,Apparel,975,18.5,Prepaid_Card,1118,26,6,404.6,4,0,2,0
3158,Apparel,1037,9,COD,1734,38,3,174.9,5,0,1,0
3159,Beauty,1628,18.4,COD,401,5,0,68.7,8,0,3,1
3160,Apparel,665,17.1,COD,16,0,0,373.7,7,0,,1
3161,Beauty,428,33.7,COD,54,2,0,99.8,1,1,5,0
3162,Beauty,737,32.8,Prepaid_UPI,112,1,0,501.2,7,0,2,0
3163,Apparel,1734,13.7,Prepaid_UPI,435,9,0,126.9,4,1,1,0
3164,Home,3123,21.3,Prepaid_Card,204,2,1,283.7,1,1,1,1
3165,Home,4207,26.1,Prepaid_Card,706,14,0,75.3,2,1,1,0
3166,Home,1805,28.4,COD,796,18,1,277.4,8,0,4,0
3167,Apparel,749,46.8,Prepaid_Card,631,16,2,246.3,5,1,3,0
3168,Apparel,1571,21.6,COD,59,4,1,208.2,2,0,5,0
3169,Apparel,595,39.5,COD,311,5,0,173.7,8,1,1,0
3170,Home,5442,4.6,COD,542,13,3,213.5,6,0,4,0
3171,Beauty,1092,12.4,COD,120,0,0,178.4,4,0,5,1
3172,Home,5469,0,Prepaid_UPI,235,5,1,358.1,5,1,4,0
3173,Home,3239,24.3,COD,130,5,1,287.5,3,0,5,1
3174,Beauty,2138,31.7,COD,38,1,0,268.4,9,1,5,0
3175,Home,728,0,Wallet,304,9,1,279,2,0,2,0
3176,Apparel,2008,24.8,Wallet,172,5,1,191.5,2,1,5,0
3177,Footwear,1575,31.1,Prepaid_Card,222,5,0,311.7,5,1,1,1
3178,Electronics,3063,30.2,Prepaid_Card,30,0,0,406.8,11,1,,1
3179,Apparel,1412,4.1,Prepaid_UPI,149,2,0,335.8,1,0,5,0
3180,Electronics,11027,33.6,COD,407,6,1,400.9,6,1,4,1
3181,Beauty,1229,22.1,Prepaid_Card,766,14,3,353.6,5,0,4,0
3182,Apparel,1844,30.9,COD,510,13,1,305.4,5,0,,1
3183,Electronics,35870,20.1,COD,419,12,1,113.8,7,1,4,0
3184,Apparel,1481,27.7,Wallet,134,1,0,156.8,3,0,3,0
3185,Apparel,2160,38.6,Prepaid_UPI,49,1,0,74.8,4,0,1,0
3186,Apparel,1235,18.9,Wallet,171,1,0,406.5,3,1,3,0
3187,Footwear,658,26.3,Prepaid_UPI,76,0,0,115.8,8,1,5,0
3188,Footwear,3778,40.7,Prepaid_Card,431,10,1,146.8,7,0,3,0
3189,Apparel,798,20,Prepaid_UPI,1088,23,4,199,2,0,3,0
3190,Apparel,717,5.1,Prepaid_Card,606,10,3,199.8,5,1,5,0
3191,Apparel,526,32.1,Prepaid_Card,245,9,0,221.5,7,0,5,1
3192,Apparel,990,43.5,COD,162,4,0,412.5,1,1,,1
3193,Home,2811,41.3,Prepaid_Card,324,5,1,302.6,8,0,5,0
3194,Home,2631,32.7,COD,112,3,1,342.5,4,0,2,1
3195,Home,4868,0,Prepaid_Card,1074,24,2,137.2,4,0,2,0
3196,Electronics,34118,12.5,COD,1299,30,8,346.6,8,0,4,0
3197,Home,7521,13.2,Prepaid_Card,383,8,0,132.2,7,1,4,0
3198,Apparel,569,22.7,COD,419,10,1,216.9,1,0,4,1
3199,Apparel,671,47.3,COD,755,19,4,170.2,6,1,4,0
3200,Beauty,1536,5.8,Prepaid_Card,327,5,1,176.7,6,1,4,0
3201,Footwear,893,55.6,COD,78,0,0,764.5,1,0,1,1
3202,Beauty,1021,16.3,Wallet,610,15,5,185.1,6,1,3,0
3203,Beauty,1618,10.5,Prepaid_Card,152,2,0,62.9,4,0,4,0
3204,Home,6310,34.7,COD,284,6,0,397.1,7,1,,1
3205,Beauty,661,35.9,COD,447,9,1,228.2,3,0,2,0
3206,Electronics,30458,31.7,Prepaid_UPI,23,0,0,334.8,5,0,4,0
3207,Apparel,1563,10.5,Prepaid_Card,675,14,4,146.7,3,1,3,1
3208,Apparel,1947,29.5,COD,1516,31,2,221.7,3,0,4,1
3209,Apparel,965,6.5,COD,88,3,0,242.4,1,1,2,0
3210,Apparel,1750,10,Prepaid_UPI,475,13,1,241.4,7,1,5,0
3211,Electronics,34138,20.6,Wallet,915,20,1,228.4,7,1,2,0
3212,Home,2142,9.7,COD,61,3,0,382.9,5,1,1,0
3213,Footwear,2985,37.8,COD,14,0,0,415,5,0,2,0
3214,Home,5499,13.3,COD,74,1,0,143.1,3,0,2,0
3215,Apparel,894,18.7,COD,776,18,1,401.4,7,0,2,0
3216,Footwear,2307,8.8,Prepaid_UPI,783,18,0,152.7,5,1,4,1
3217,Electronics,20287,37.6,Wallet,1362,30,4,322.6,5,1,1,0
3218,Apparel,1792,12,Wallet,169,5,1,57.7,8,1,2,0
3219,Apparel,401,39.1,Prepaid_UPI,257,3,1,385,2,0,1,0
3220,Electronics,23145,38,COD,230,5,1,304.2,1,1,3,1
3221,Apparel,732,15.3,Wallet,123,5,1,159.5,5,0,2,0
3222,Footwear,3087,22.4,COD,1034,25,3,254.3,4,1,,1
3223,Footwear,3221,14.9,COD,651,16,2,227.9,2,0,2,0
3224,Home,4159,30.2,Prepaid_UPI,506,13,1,270.6,5,1,4,0
3225,Apparel,1376,19.1,COD,266,5,1,274.7,5,0,,1
3226,Footwear,1760,15.7,Prepaid_UPI,200,1,0,230.1,6,0,1,0
3227,Home,2713,22.7,Wallet,84,1,0,539.6,2,0,2,0
3228,Apparel,1741,0,Prepaid_UPI,235,6,0,186.4,4,1,3,0
3229,Home,1314,20.9,Prepaid_UPI,1917,44,2,318.5,5,0,2,0
3230,Electronics,34992,31.7,COD,113,1,0,293.6,7,1,4,1
3231,Electronics,29890,24.1,COD,52,0,0,198,7,0,4,0
3232,Apparel,1992,36.3,Prepaid_UPI,30,0,0,504,3,0,3,0
3233,Electronics,12594,16.3,Prepaid_Card,167,3,1,136.9,6,0,3,0
3234,Apparel,1311,15.1,Wallet,1735,35,3,353.4,3,0,1,1
3235,Apparel,470,5.2,COD,83,1,0,317,4,1,1,0
3236,Apparel,2043,15.9,COD,16,0,0,301.1,4,1,5,1
3237,Beauty,1737,51.5,COD,573,13,2,252.8,3,1,,0
3238,Apparel,1521,26.1,Prepaid_UPI,81,1,0,399.8,6,1,2,0
3239,Electronics,33292,13.2,Prepaid_UPI,466,9,1,110.2,7,1,5,0
3240,Electronics,13654,6.9,Wallet,163,2,0,156.2,4,0,5,0
3241,Footwear,2915,0,COD,94,1,0,308.3,5,0,,0
3242,Home,6467,9.5,Prepaid_Card,467,12,2,163.2,4,1,5,0
3243,Beauty,362,33.4,COD,98,2,0,144.7,2,0,1,0
3244,Apparel,2126,15.6,COD,165,10,1,469.8,2,1,1,0
3245,Apparel,2005,7.6,COD,896,19,4,484,8,1,1,0
3246,Home,7715,9.3,Prepaid_Card,707,17,3,319.5,3,0,4,1
3247,Electronics,36606,31.7,Prepaid_Card,9,0,0,165.6,6,1,3,0
3248,Footwear,1677,20.8,COD,13,0,0,189.2,5,1,2,0
3249,Footwear,2826,12.6,Prepaid_Card,79,5,1,278.8,2,1,5,0
3250,Electronics,6463,17.4,Prepaid_UPI,1029,25,6,220.8,5,1,2,0
3251,Beauty,1922,55.1,COD,549,9,1,360.2,5,0,,1
3252,Home,1483,40.3,COD,128,1,0,124.2,4,1,3,0
3253,Apparel,1960,44,Prepaid_UPI,217,5,0,126.6,4,1,5,0
3254,Electronics,11736,0,Prepaid_UPI,485,10,2,231,4,0,,0
3255,Apparel,689,19.7,Prepaid_UPI,464,7,1,485.3,6,1,5,0
3256,Footwear,784,12.3,COD,52,1,0,314.6,3,0,,0
3257,Apparel,1680,30.2,Prepaid_Card,259,2,0,265.1,8,1,3,0
3258,Apparel,735,37.9,Wallet,206,5,1,264.2,6,0,4,1
3259,Home,1822,26.9,COD,390,10,1,473.2,1,0,3,0
3260,Apparel,705,8.9,Prepaid_Card,175,6,1,606.7,4,1,4,0
3261,Apparel,950,12.1,Wallet,257,5,0,121.7,9,1,2,0
3262,Home,7547,31.3,COD,947,24,1,282.1,5,0,4,0
3263,Apparel,1276,32.8,Prepaid_UPI,236,6,1,297.2,3,0,1,0
3264,Electronics,12626,24.1,Prepaid_UPI,600,15,0,189.9,6,1,1,0
3265,Electronics,8663,23.9,COD,522,10,4,152,1,0,1,1
3266,Apparel,434,22.8,Prepaid_UPI,20,3,0,67.2,5,1,2,0
3267,Apparel,1057,26,Prepaid_Card,593,13,3,254.8,3,1,1,0
3268,Footwear,940,32.7,Prepaid_UPI,551,15,2,588.2,5,0,4,0
3269,Beauty,213,31.5,Wallet,451,13,3,401,2,1,3,0
3270,Apparel,585,22.4,Prepaid_UPI,956,22,2,255.9,4,1,4,0
3271,Beauty,899,21.3,COD,795,18,2,309.4,1,1,2,1
3272,Home,6082,20.7,Prepaid_UPI,602,13,1,250.6,3,0,5,0
3273,Home,816,10.3,Wallet,636,12,1,249.6,5,1,5,0
3274,Home,5526,10.1,Prepaid_Card,40,2,0,401.7,7,1,5,0
3275,Home,5078,30.2,Prepaid_Card,1457,33,6,260,10,1,5,0
3276,Footwear,4028,11.3,COD,254,2,0,119.3,3,0,4,1
3277,Electronics,9259,34.2,Prepaid_UPI,1605,36,3,138,6,0,1,0
3278,Electronics,35989,21.2,COD,2041,47,6,193.9,4,0,1,0
3279,Electronics,39081,34.3,COD,18,3,1,302.4,4,1,,1
3280,Apparel,2158,31.6,Wallet,29,2,0,143.7,5,0,2,0
3281,Home,6526,34.6,Wallet,441,7,2,69.5,4,1,5,0
3282,Apparel,623,14.9,Wallet,487,9,2,203.4,9,1,4,0
3283,Apparel,2105,28.1,Prepaid_Card,758,16,1,329.7,4,1,3,0
3284,Apparel,1867,33.1,COD,827,21,1,419.7,2,0,4,0
3285,Apparel,782,0,Prepaid_Card,437,8,3,153.8,5,1,2,0
3286,Home,1572,47.5,COD,136,5,0,227.1,2,1,,0
3287,Home,7510,56,Prepaid_UPI,21,0,0,126.4,4,0,,0
3288,Electronics,8020,36.2,Prepaid_Card,86,3,1,183,7,0,3,1
3289,Apparel,1799,34.1,COD,604,12,1,77.9,4,0,,0
3290,Electronics,18950,30.8,COD,973,21,3,105.6,6,0,5,0
3291,Electronics,32903,17.1,COD,278,4,2,103.1,4,0,3,0
3292,Footwear,867,20.3,Prepaid_UPI,131,6,1,431.8,5,1,1,0
3293,Home,5883,36.5,Prepaid_UPI,14,0,0,143.6,3,0,2,0
3294,Electronics,23622,7.4,COD,203,1,0,365.3,6,0,2,0
3295,Electronics,40637,6.1,COD,661,11,1,106.6,2,1,,0
3296,Beauty,593,16,COD,16,0,0,237.3,3,0,3,0
3297,Footwear,937,31.8,COD,402,8,0,284.1,5,1,3,0
3298,Electronics,9794,9,Wallet,53,2,0,316.4,6,1,5,0
3299,Electronics,4642,18.6,Prepaid_Card,213,4,0,63.5,5,0,4,0
3300,Apparel,2164,20.4,COD,138,5,1,321,6,1,,0
3301,Beauty,439,6.8,Prepaid_UPI,78,1,0,348.1,2,0,2,0
